id,n_all,n_deck,n_above,n_parcel,px_min,py_min,pz_min,px_max,py_max,pz_max,plot
3163484,288293,174003,105697,82108,-0.3064705431461334,-0.1886797994375229,0.727678507566452,0.2495819479227066,0.4657072126865387,0.9849728345870972,step2_plots/3163484_parcel.png
3163820,286379,174034,103964,63701,-0.32786914706230164,-0.1888275146484375,0.704940602183342,0.2460930496454239,0.4942752420902252,0.8132217675447464,step2_plots/3163820_parcel.png
3163868,287060,173808,104525,70285,-0.3150634467601776,-0.18887335062026978,0.7261295467615128,0.24836763739585876,0.4660893678665161,0.8555626720190048,step2_plots/3163868_parcel.png
3163900,289772,173973,107104,83588,-0.3077537417411804,-0.18960532546043396,0.7501115500926971,0.24926874041557312,0.46794593334198,0.8944673538208008,step2_plots/3163900_parcel.png
3164331,289475,174031,107203,83638,-0.301276832818985,-0.20123696327209473,0.723099410533905,0.24882623553276062,0.45746368169784546,0.858454018831253,step2_plots/3164331_parcel.png
3164683,288544,173266,106447,57169,-0.18473263084888458,-0.2190134972333908,0.7138384133577347,0.38170725107192993,0.44133320450782776,0.8497730940580368,step2_plots/3164683_parcel.png
3164714,287816,174220,105761,64729,-0.19198082387447357,-0.21761922538280487,0.7031295597553253,0.3784477114677429,0.4457933306694031,0.8675259947776794,step2_plots/3164714_parcel.png
3164778,290515,174689,108039,83518,-0.22211191058158875,-0.22156935930252075,0.7055786848068237,0.37690049409866333,0.4256537854671478,0.8678848445415497,step2_plots/3164778_parcel.png
